	WP_002725873.1	WP_002740826.1	WP_002740861.1	WP_032853071.1	WP_002740902.1	WP_002740804.1	WP_002740724.1	WP_078313319.1	WP_016749081.1	WP_002738232.1	WP_002740722.1	WP_002741071.1	WP_002740041.1	WP_230456805.1	WP_002738295.1	WP_002733661.1	WP_050547976.1	WP_002727927.1	WP_000406134.1	WP_000275679.1	WP_000799637.1	WP_000579813.1	WP_001052314.1	WP_002115474.1	WP_000600954.1	WP_004503087.1	WP_061236010.1	WP_198288176.1	WP_004503102.1	WP_239248150.1	WP_223809837.1	WP_001106774.1	WP_002733615.1	WP_039942433.1	WP_244265121.1	WP_010578390.1	WP_000667982.1	WP_003009953.1	WP_036096970.1	WP_003009503.1	WP_003009636.1	WP_036096962.1	WP_196221670.1	WP_003009473.1	WP_003009529.1	WP_003009523.1	WP_003009310.1	WP_282974009.1	WP_004479640.1	WP_282974006.1	WP_004479635.1	WP_282973988.1	WP_004434477.1	WP_004434773.1	WP_004434738.1	WP_004434663.1	WP_004434686.1	WP_004434935.1	WP_004421329.1	WP_004421044.1	WP_004448468.1	WP_036063888.1	WP_243817855.1	WP_004450690.1	WP_004450706.1	WP_004421460.1	WP_004450681.1	WP_036063866.1	WP_004450670.1	WP_016748630.1	WP_016560406.1	WP_016560441.1	WP_016560449.1	WP_016560426.1	WP_016560398.1	WP_244266170.1	WP_016560457.1	WP_000980525.1	WP_000653659.1	WP_017214689.1	WP_020981249.1	WP_001256699.1	WP_000020777.1	WP_002076509.1	WP_000535865.1	WP_001117631.1	WP_000697351.1	WP_029781911.1	WP_000041234.1	WP_002108488.1	WP_002108487.1	WP_002108506.1	WP_002108485.1	WP_002108483.1	WP_025180280.1	WP_002108502.1	WP_002108526.1	WP_000580577.1	WP_000665193.1	WP_000651740.1	WP_000579360.1	WP_002108484.1	WP_000723079.1	WP_002108504.1	WP_237578347.1	WP_004280040.1	WP_237578348.1	WP_004280867.1	WP_004280058.1	WP_100224632.1	WP_020780101.1	WP_011669928.1	WP_004779589.1	WP_004779550.1	WP_011669929.1	WP_004779559.1	WP_000361605.1	WP_000699347.1	WP_000808025.1	WP_000623952.1	WP_000208484.1	WP_000373631.1	WP_000673831.1	WP_000723077.1	WP_000853941.1	WP_000824284.1	WP_001055393.1	WP_000125000.1	WP_000950837.1	WP_002102575.1	WP_000952994.1	WP_000721297.1	WP_000358359.1	WP_000703222.1	WP_000513413.1	WP_032921258.1_26	WP_004483359.1_59	WP_004462134.1_62	WP_004462133.1_63	WP_004462126.1_69	WP_004462125.1_70	WP_004478059.1_71	WP_016551793.1_72	WP_016551804.1_73	WP_004477829.1_74	WP_004462889.1_79	WP_004477915.1_81	WP_061208429.1	WP_061209096.1	WP_228039699.1	WP_061209098.1	WP_228008733.1	WP_061208037.1	True_serogroup	class
ip1512015	72.64116981	95.628	95.64	93.871	0	25.06096837	26.67767114	0	29.39311821	27.61166418	31.39553779	0	22.42015302	0	23.73561479	20.47004027	72.54269831	83.688	0	28.12526202	30.98623239	32.38087619	0	0	99.623	48.05205195	23.36137311	0	32.44846018	0	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0	21.23730936	29.51180488	29.10418657	0	0	0	0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0	0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0	28.21563485	87.349	24.69723971	41.29946541	100	0	31.83881166	30.76888034	30.74911628	0	15.38445804	26.37851799	0	0	21.29652778	0	0	32.23119008	30.89178344	39.71591489	0	0	15.61447176	38.72529412	0	29.81915964	21.09702532	0	0	0	0	0	44.23791822	0	0	0	0	0	0	51.92643216	30.8568	0	0	21.672	0	0	28.91559036	36.82634731	0	0	44.14109375	33.48851163	0	44.33021649	40.374	0	0	0	85.45422078	0	0	14.36786207	0	0	7.786772541	0	0	0	0	11.07311414	0	0	0	24.68181679	0	0	Pomona	2
mm0159ck	100	100	100	100	100	99.757	100	100	100	100	100	100	100	99.597	100	100	100	99.645	76.882	38.46184615	36.62005634	33.65044762	0	54.00682927	33.20712453	0	74.45355294	54.78008269	55.75249558	21.75426307	0	40.04783933	26.55362712	23.28400735	75.828	45.7715058	38.16426087	23.72908475	73.04552022	75.7526689	89.02460488	79.104	53.76329749	29.35272968	25.10279835	24.10873854	71.42891694	29.65727451	33.42498619	35.59689696	80.65424796	36.70917722	20.748	20.11459195	28.36564904	39.22557869	0	0	0	31.81775758	12.79068605	20.77037186	33.9290051	0	29.90898489	27.60028	17.87315385	37.16505747	0	17.11725526	24.23479592	22.98850575	29.87614815	31.7678453	26.15011622	0	0	27.38582988	0	22.76047458	14.04592034	0	0	26.45717489	27.7774359	29.71578295	42.02452487	0	25.89939568	0	0	0	0	0	28.92609917	0	36.52488298	0	21.84340444	26.91	38.2354902	0	29.51846386	31.22331646	31.09679214	0	0	0	0	39.77685502	0	0	0	0	0	0	22.11075377	30.57094286	0	35.22280567	20.43341176	0	0	28.6145	66.16785629	62.69415803	0	43.74971875	34.41816744	0	0	16.95378879	0	12.53727761	0	85.71396623	42.73459829	0	39.94224713	0	0	0	0	0	0	37.66192208	15.33202726	0	0	0	35.62305344	33.33355224	0	Ballum	1
202103006	72.64116981	95.628	95.368	92.258	0	39.41629197	63.92611074	0	29.71286901	38.80632836	81.105	87.01265455	55.872	0	87.93736965	82.215	72.20318644	84.043	0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0	44.82763218	37.01963942	35.10915254	0	0	31.03445211	29.16657955	0	21.10531658	32.39785714	0	29.30557704	26.39988	19.00486425	34.86576628	0	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	0	0	29.04587552	0	25.42365617	12.78839413	0	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0	27.81766187	0	0	21.29652778	0	0	29.7517686	30.57334395	36.17068085	0	11.60394198	30.89704319	38.23522059	0	73.795	29.1138481	41.89813748	0	0	0	57.46007143	23.04856506	0	0	0	0	0	0	22.2779397	30.57094286	0	36.43755061	21.672	13.9575665	0	83.735	66.16785629	60.36297668	0	44.14109375	33.48851163	0	0	17.67260345	0	0	0	47.27286234	41.88057692	0	38.21851149	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.88525191	32.58705473	0	Icterohaemorrhagiae	1
202000070	72.64116981	95.628	95.64	92.581	0	25.30374696	26.67767114	0	29.39311821	27.61166418	31.39553779	0	22.06419929	0	24.12432296	19.79881208	72.54269831	84.043	0	26.68248798	30.98623239	32.38087619	0	0	98.491	87.987	25.54621008	0	32.44846018	0	71.83123944	27.33841966	80.79105085	22.05866667	30.13266556	26.36826866	22.94686957	81.35630508	0	21.23730936	31.95146341	28.35853731	0	0	0	0	21.59449834	83.08788235	81.7678895	25.29288993	38.69228338	0	0	44.82763218	37.74085337	28.81341404	45.67489273	50.15	96.935	95.076	60.27132558	92.29514238	95.663	83	90.332	97.6	95.701	92.337	72.50739577	17.41756757	26.02008163	55.172	64.69087407	78.17708287	88.62	11.35138378	0	28.21563485	99.096	26.14966344	24.10928302	0	0	31.83881166	30.34182051	30.74911628	0	15.38445804	26.37851799	0	0	21.29652778	0	0	31.81780165	30.57334395	39.36174468	0	0	25.58180731	38.23522059	0	31.92795181	26.58253165	0	0	0	0	0	30.85513755	0	0	0	0	0	0	51.92643216	30.57094286	0	0	23.21990712	0	0	29.51810241	36.82634731	0	0	44.14109375	33.48851163	0	43.9865945	40.086	0	0	0	85.71428571	0	0	14.3677069	0	0	11.27036885	0	0	0	0	12.94698126	0	0	0	24.68181679	0	0	Djasiman	2
niid20	72.64116981	33.06036885	36.23941962	35.80629677	0	0	26.50975839	0	29.39311821	27.61166418	35.75567442	0	22.42015302	0	22.56789105	27.51698658	72.54269831	84.397	0	0	30.98623239	32.38087619	0	0	32.0757283	0	25.54621008	0	39.233	32.37731872	70.89221127	0	26.55362712	0	0	24.54381095	0	22.59885876	0	21.06999164	0	28.35853731	0	43.44895522	0	29.71113922	32.55772425	0	34.80632044	0	39.23679564	0	0	0	0	0	0	0	31.03445211	29.16657955	0	21.10528476	32.39785714	0	29.00347432	26.39988	25.79201357	34.48272414	0	17.41756757	0	23.56287931	0	31.76787293	0	14.3244973	0	16.18244813	0	0	0	0	100	99.552	100	100	100	100	100	99.71	100	100	99.672	99.526	99.587	99.682	100	100	100	95.34883721	99.51	100	99.699	100	91.48961047	0	36.71480676	0	90.952	39.77695539	0	0	40.0003619	0	79.71036853	90.949	22.61288442	25.14312857	0	0	21.672	10.67344828	0	74.096	38.3233982	0	0	44.14109375	33.48851163	0	0	40.374	0	12.83585075	0	19.22097403	0	0	22.9887069	0	0	7.786772541	0	0	0	0	11.07311414	0	11.36755519	0	28.24403053	0	0	Hebdomadis	3
mm0332ck	100	100	100	100	100	99.757	100	100	100	100	100	100	100	99.597	100	100	100	99.645	51.61307796	38.46184615	36.62005634	33.65044762	0	54.00682927	33.20712453	0	74.45355294	54.78008269	55.75249558	21.75426307	0	40.04783933	26.55362712	23.28400735	75.828	45.7715058	38.16426087	23.72908475	48.5176442	75.7526689	89.02460488	79.104	53.76329749	29.35272968	25.10279835	24.10873854	71.42891694	29.65727451	33.42498619	35.59689696	80.65424796	36.70917722	20.748	20.11459195	28.36564904	39.22557869	0	0	0	31.81775758	12.79068605	20.77037186	33.9290051	0	29.90898489	27.60028	17.87315385	37.16505747	0	17.11725526	24.23479592	22.98850575	29.87614815	31.7678453	26.15011622	0	0	27.38582988	0	22.76047458	14.04592034	0	0	26.45717489	27.7774359	29.71578295	42.02452487	0	25.89939568	0	0	0	0	0	28.92609917	0	36.52488298	0	21.84340444	26.91	38.2354902	0	29.51846386	31.22331646	31.09679214	0	0	0	0	39.77685502	0	0	0	0	0	0	22.11075377	30.57094286	0	33.19806073	20.43341176	0	0	28.6145	66.16785629	62.69415803	0	43.74971875	34.41816744	0	0	16.95378879	0	12.53727761	0	85.71396623	42.73459829	0	39.94224713	0	0	0	0	0	0	37.66192208	15.33202726	0	0	0	35.62305344	33.33355224	0	Ballum	1
ui29382	72.64116981	95.355	95.64	93.871	0	25.06051582	26.67767114	0	29.71286901	27.61166418	31.39553779	0	22.42015302	0	24.12432296	20.47004027	72.54269831	84.397	0	26.44252644	30.98623239	32.38087619	0	0	98.868	87.662	25.54621008	0	32.44846018	0	70.89221127	27.33841966	80.79105085	22.54908333	29.80099338	26.36826866	22.94686957	80.79105085	0	21.40442308	32.19497561	28.35853731	0	0	0	0	21.59449834	82.59788971	80.93886188	25.76073302	38.96453951	0	0	44.82763218	37.74	28.81341404	45.67489273	49.84968468	96.935	95.455	90.116	92.29514238	95.918	83	90.03	97.6	95.701	91.954	72.50739577	17.41756757	25.76579082	54.598	64.69122963	80.38712983	88.862	13.78371892	0	28.21563485	98.494	26.39202663	42.34775681	0	0	31.83881166	30.76888034	30.74911628	0	15.55964161	26.37851799	0	0	21.29652778	0	0	31.81780165	30.57334395	39.71591489	0	0	25.58180731	38.23522059	0	31.92795181	26.58253165	0	0	0	0	0	43.49424535	0	0	0	0	0	0	51.75884757	30.57094286	0	0	22.60064396	0	0	29.51810241	36.82634731	0	0	44.14109375	33.48851163	0	43.9865945	40.23	0	0	0	85.71428571	0	0	14.3677069	0	0	11.27036885	0	0	0	0	12.77694037	0	0	0	24.68181679	0	0	Autumnalis	2
56601	72.64116981	33.60671585	36.51189646	88.71	0	39.41629197	63.92611074	0	29.71286901	38.80632836	81.105	87.01265455	55.872	0	87.93736965	82.215	72.54269831	84.397	0	72.83649038	99.296	96.50793651	99.82	98.606223	98.491	89.286	43.86578824	53.48885788	54.27759292	12.81635076	99.531	99.76	80.79105085	82.843	46.35798675	45.77146269	58.45365459	80.79105085	0	63.54547157	32.68283171	37.31320896	76.344	85.07467993	0	11.20527504	68.77067774	81.86247794	81.49154696	69.08620141	38.96453951	37.55265823	0	44.82763218	37.01963942	35.10915254	0	0	31.03445211	29.16657955	0	21.10528476	32.39785714	0	29.30557704	26.39988	19.23108597	34.86576628	0	17.41756757	56.37781122	54.598	64.93838519	80.11001105	27.84496368	0	0	28.21563485	0	25.90808717	12.78839413	0	41.27459834	32.28668161	25.21333333	30.74911628	29.67433276	0	27.81766187	0	0	21.29652778	0	0	29.7517686	30.57334395	39.71591489	0	23.37848976	30.89704319	38.23522059	0	73.795	29.1138481	42.06196399	0	0	0	57.46007143	30.4832119	0	0	0	0	0	0	22.44572864	30.8568	0	36.43755061	21.672	13.79320525	0	83.735	66.16785629	60.36297668	0	44.14109375	33.48851163	0	0	17.81613793	0	0	0	47.27286234	41.88057692	0	38.21851149	0	0	11.27036885	0	0	0	35.49806061	15.67297615	0	0	0	64.88525191	32.58705473	0	Icterohaemorrhagiae	1
201502613	72.64116981	95.628	95.368	93.871	94.444	37.95582482	64.26138926	0	29.39311821	38.80632836	80.814	85.45488831	55.16	0	87.93736965	81.544	72.88122034	84.043	100	100	100	96.50793651	100	100	100	0	44.03341176	55.55518346	53.98182891	12.47873356	70.42220657	72.66182254	26.55362712	0	45.03274172	45.77146269	53.62342029	22.59885876	76.81963342	63.88004013	0	37.31320896	75.26924731	85.24040464	24.27967078	11.5451511	68.43901661	0	32.87264917	62.99780796	39.23679564	37.1306962	0	0	0	35.10938015	0	0	31.03445211	29.16657955	12.98432558	21.10528476	32.39785714	0	29.30557704	26.39988	19.23108597	34.48272414	0	17.41756757	0	23.56287931	0	29.55754144	27.60319855	0	0	28.21563485	0	0	13.62700839	0	41.55132687	31.83881166	25.21333333	30.74911628	29.67433276	0	26.37851799	0	0	21.29652778	0	0	29.7517686	30.89178344	36.17068085	0	10.75085324	27.57447508	38.72529412	0	73.494	29.1138481	42.22579051	0	0	0	57.30185397	43.8663197	0	0	0	0	0	0	22.44572864	30.8568	0	36.03230769	21.672	13.79320525	0	83.434	66.16785629	61.65832383	0	44.14109375	33.48851163	0	0	17.81613793	0	0	0	85.71428571	41.45291453	0	37.93089943	0	0	7.786772541	0	0	0	35.49806061	15.67297615	0	0	0	64.63149364	32.83557463	0	Canicola	1
80-412	74.5279434	33.60671585	37.60207084	84.194	23.41230159	69.58627737	79.69765772	65.24109091	75.71879872	77.612	70.05795349	71.42903896	55.51603559	81.048	89.10458366	69.79889262	71.52505085	74.468	80.10798387	37.25963942	36.62005634	32.69892063	0	74.564	34.71704151	0	42.1847395	53.74675969	56.63750442	66.27358685	0	37.88972422	76.27163842	72.304	72.185	45.9368806	40.09667633	93.785	87.60123989	84.1137893	94.14649756	85.821	96.77389247	98.176	96.296	86.078	82.3923588	85.04903431	33.42498619	35.83158548	85.831	35.86534177	0	38.50603448	37.74058654	42.85677482	0	0	0	31.43906818	14.72846512	20.77037186	34.18369898	0	30.51311178	27.999984	17.19429412	36.01547893	0	17.41726126	54.5913801	53.448	63.45707654	30.93875414	25.90759322	0	0	73.85844398	0	25.9080678	13.83622642	0	42.93592521	26.90580269	26.92307692	30.23293023	31.38922813	13.46153846	22.30242686	0	27.47271429	20.83318519	0	0	28.92561983	0	35.46110638	0	30.887343	31.56177409	37.25507353	0	72.28883133	30.80137975	42.22562193	0	0	0	36.03154286	49.44258736	0	0	17.143	0	0	0	21.77533333	30.00021429	0	36.43734008	21.05270588	0	0	75.60261446	64.37116168	64.249	0	42.5785	33.95333953	0	0	17.52890805	0	0	0	79.48014545	41.02551282	0	39.94224713	0	0	7.786807377	0	0	0	35.49822511	15.33232027	0	12.52067051	0	64.1221374	34.08006716	0	Ranarum	1
lo-24	100	100	100	100	100	99.757	100	100	100	100	100	100	100	99.597	100	100	100	99.645	76.882	38.46184615	36.62005634	33.65044762	0	54.00682927	33.20712453	0	74.45355294	54.78008269	55.75249558	21.75426307	0	40.04783933	26.55362712	23.28400735	75.828	45.7715058	38.16426087	23.72908475	73.04552022	75.7526689	89.02460488	79.104	53.76329749	29.35272968	27.98392593	24.10873854	71.42891694	29.65727451	33.42498619	35.59689696	80.65424796	36.70917722	20.748	20.11459195	28.36564904	39.22557869	0	0	0	31.81775758	12.79068605	20.77037186	33.9290051	0	29.90898489	27.60028	17.87315385	37.16505747	0	17.11725526	24.23479592	22.98850575	29.87614815	31.7678453	26.15011622	0	0	27.38582988	0	22.76047458	14.04592034	0	0	26.00884305	27.7774359	29.71578295	42.02452487	0	25.89939568	0	0	0	0	0	28.92609917	0	36.52488298	0	21.84340444	26.91	38.2354902	0	29.51846386	31.22331646	31.09679214	0	0	0	0	40.52042379	0	0	0	0	0	0	22.11075377	30.57094286	0	33.19806073	20.43341176	0	0	28.6145	66.16785629	62.69415803	0	43.74971875	34.41816744	0	0	16.95378879	0	12.53727761	0	85.71396623	42.73459829	0	39.94224713	0	0	0	0	0	0	37.66192208	15.33202726	0	0	0	35.62305344	33.33355224	0	Ballum	1
201801167	72.64116981	95.628	95.368	92.903	0	25.30374696	26.67767114	0	29.39311821	26.86525373	31.39553779	0	22.42015302	0	24.12432296	20.47004027	72.54269831	84.043	0	26.68248798	30.98623239	32.38087619	0	0	98.491	87.662	23.19327059	0	32.44846018	0	70.89221127	27.33841966	80.79105085	22.79383333	30.13266556	24.54381095	22.94686957	80.79105085	0	21.23730936	31.95109756	28.35853731	0	0	0	0	19.26887043	82.59819118	81.7678895	25.29288993	38.96453951	0	0	44.82763218	37.49960577	28.81341404	46.0202699	50.45031532	96.935	95.455	90.31	92.29514238	95.663	83	90.03	97.2	95.701	91.954	72.80930514	17.41756757	25.76579082	54.598	65.43203951	77.90095028	88.62	13.78371892	0	29.04587552	99.398	25.66539952	42.13833962	0	0	32.28668161	30.76888034	28.68209302	0	15.55964161	26.37851799	0	0	21.29652778	0	0	31.81780165	30.57334395	39.71591489	0	0	15.61447176	38.23522059	0	31.92795181	26.16007595	0	0	0	0	0	20.8179145	0	0	0	0	0	0	51.75884757	30.57094286	0	0	21.672	0	0	28.31340964	36.82634731	0	0	43.74971875	33.48851163	0	44.33021649	40.374	0	0	0	85.45422078	0	0	13.79295402	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	24.68181679	0	0	Autumnalis	2
cr2621	75.47171698	91.803	88.828	90.645	0	15.81537713	22.81898993	0	30.03225559	26.11974627	31.97671221	0	22.06394306	0	0	22.48337248	77.2884339	79.078	49.46256452	17.30753846	28.87288732	33.01572698	0	0	33.20712453	0	28.23526387	0	32.44863717	0	0	0	81.35575141	15.9315	23.17911258	17.41308126	0	75.141	47.17007547	18.22759866	21.95139512	27.6123806	0	28.68970149	0	0	30.8972093	59.80413725	30.93919337	14.28573302	38.96453951	0	0	47.70153448	24.27903606	21.79160775	45.67489273	51.35142342	98.851	96.97	58.13947674	66.332	73.21418367	96.667	63.14213293	99.2	95.701	98.084	87.613	17.41774174	18.11208673	55.172	46.17280988	31.76775414	20.09694915	0	22.46579726	82.57220747	70.482	19.61268765	33.5427673	0	0	18.38548879	27.35025641	25.06487339	43.05299657	10.31454545	26.13915108	0	0	0	0	26.54025592	28.92609917	0	37.58816312	0	0	15.28250831	36.27455882	0	29.81915964	26.16020253	31.58706383	0	0	0	0	40.1484461	0	0	0	0	0	0	39.19635176	31.14265714	0	0	20.43341176	0	0	27.71063554	37.72491018	0	0	44.5315	34.8839907	0	44.33021649	18.24726149	0	0	0	91.94836364	0	0	13.79312644	0	0	0	0	0	0	0	11.24365417	0	0	0	25.69974046	0	0	Grippotyphosa	2
lp101	72.64116981	95.628	95.368	92.258	0	25.30374696	26.67767114	0	29.39311821	27.61166418	31.39503488	0	22.42015302	0	24.12432296	20.47004027	72.88122034	84.397	0	26.68248798	30.98623239	32.38087619	0	0	98.868	87.662	23.36137311	0	31.85853982	0	70.89221127	27.33841966	80.79105085	22.30358824	30.13266556	24.54381095	22.94686957	80.79105085	0	21.23730936	32.68283171	28.35853731	0	0	0	0	19.26887043	82.10794118	81.49154696	25.29288993	38.96453951	0	0	44.82763218	37.25971875	28.81341404	45.67489273	51.65177177	96.935	95.455	90.31	92.96501843	95.663	82.667	90.03	97.6	95.475	91.571	54.38093656	17.41756757	25.76579082	55.172	65.18554074	81.49166022	88.62	13.78371892	98.356	28.21563485	77.10858434	25.90808717	42.13833962	0	0	31.83881166	30.76888034	30.74911628	0	15.55964161	26.37851799	0	0	21.29652778	0	0	31.81780165	30.57334395	39.71591489	0	0	15.61447176	38.23522059	0	31.92795181	26.58253165	0	0	0	0	0	47.58371004	0	0	0	0	0	0	51.75884757	30.8568	0	0	21.672	0	0	28.6145	36.82661677	0	0	44.14109375	33.48851163	0	43.9865945	40.374	0	0	0	85.71428571	0	0	14.3677069	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	24.68181679	0	0	Autumnalis	2
148333	72.64116981	33.06036885	36.23941962	35.80629677	0	0	26.67767114	0	29.39311821	27.61166418	35.75567442	0	22.42015302	0	22.56789105	27.51698658	72.54269831	84.397	0	0	30.98623239	32.38087619	0	0	32.0757283	0	25.54621008	0	39.233	32.37731872	70.42220657	0	26.55362712	0	0	24.54381095	0	22.59885876	0	21.23730936	0	28.35853731	0	43.44895522	0	29.71113922	32.55772425	0	34.80632044	0	39.23679564	0	0	0	0	0	0	0	31.03445211	29.16657955	0	21.10528476	32.39785714	0	29.00347432	26.39988	25.79201357	34.48272414	0	17.41756757	0	23.56287931	0	31.76787293	0	14.3244973	0	16.18244813	0	0	0	0	100	99.552	100	100	100	100	100	99.71	100	100	99.672	99.526	99.587	99.682	100	100	100	95.34883721	99.51	100	99.699	100	91.48961047	0	36.71480676	0	90.952	40.89211152	0	0	40.0003619	0	79.71036853	90.949	22.44572864	25.14312857	0	0	21.672	10.67344828	0	74.096	38.3233982	0	0	44.14109375	33.48851163	0	0	40.374	0	12.83585075	0	18.70124156	0	0	22.9887069	0	0	7.786772541	0	0	0	0	11.07311414	0	11.36755519	0	28.24403053	0	0	Hebdomadis	3
muis5	100	100	100	100	100	99.757	100	100	100	100	100	100	100	99.597	100	100	100	99.645	76.882	38.46184615	36.62005634	33.65044762	0	54.00682927	33.20712453	0	74.45355294	54.78008269	55.75249558	21.75426307	0	40.04783933	26.55362712	23.28400735	75.828	45.7715058	38.16426087	23.72908475	73.04552022	75.7526689	89.02460488	79.104	53.76329749	29.35272968	27.98392593	24.10873854	71.42891694	29.65727451	33.42498619	35.59689696	80.65424796	36.70917722	20.748	20.11459195	28.36564904	39.22557869	0	0	0	31.81775758	12.79068605	20.77037186	33.9290051	0	29.90898489	27.60028	17.87315385	37.16505747	0	17.11725526	24.23479592	22.98850575	29.87614815	31.7678453	26.15011622	0	0	27.38582988	0	22.76047458	14.04592034	0	0	26.45717489	27.7774359	29.71578295	42.02452487	0	25.89939568	0	0	0	0	0	28.92609917	0	36.52488298	0	21.84340444	26.91	38.2354902	0	29.51846386	31.22331646	31.09679214	0	0	0	0	35.31608922	0	0	0	0	0	0	22.11075377	30.57094286	0	33.19806073	20.43341176	0	0	28.6145	66.16785629	62.69415803	0	43.74971875	34.41816744	0	0	16.95378879	0	12.53727761	0	85.71396623	42.73459829	0	39.94224713	0	0	0	0	0	0	37.66192208	15.33202726	0	0	0	35.62305344	33.33355224	0	Ballum	1
mm0270ck	100	33.3334235	36.7843733	37.41945806	0	0	22.65091946	0	30.67130671	29.10474627	35.75567442	0	20.99641281	0	24.51386381	31.20841611	97.96578305	98.227	0	0	31.68982394	33.65044762	0	0	32.83027925	0	28.90771429	0	39.233	34.23289713	0	0	25.98856497	0	0	17.24725705	0	23.16366102	0	18.22759866	0	29.10447761	0	43.28352239	0	29.37193548	32.22613953	0	35.35927072	0	39.23679564	0	20.748	0	0	0	0	0	30.26812261	32.19742803	0	20.60321608	33.9290051	0	28.39864048	27.19984	17.87315385	35.63185057	0	15.31539039	0	23.5632069	0	32.32082873	0	13.24328649	0	29.04584232	0	0	0	0	97.507	94.61880269	91.45320513	97.933	97.77	93.182	93.525	88.406	92.85725275	38.88924074	0	0	88.43	90.127	95.035	95.595	62.28696246	86.3784186	86.765	92.222	93.072	85.654	39.27943208	0	44.928	0	82.857	39.40507063	98.83	99.448	100	100	95.23809524	100	22.27809045	25.14312857	0	0	23.52920433	10.01621675	0	73.494	38.62229042	0	0	43.74971875	34.41816744	0	0	13.07457615	0	13.13426866	0	9.090818182	0	0	22.12655172	0	0	0	0	0	0	0	11.75459114	0	12.19130148	0	26.20870229	0	0	Sejroe	3
201800890	70.75439623	98.634	99.183	99.677	0	24.81728467	27.01355201	0	28.43484984	27.61164179	32.55821221	0	23.13135943	0	24.12432296	15.43645638	70.16908475	86.879	0	27.40413702	30.98630282	32.38087619	0	0	90.566	87.013	23.36151261	0	32.15294985	0	70.89221127	27.81807194	52.54210169	54.65671569	29.80098675	24.04629187	23.9133913	53.10735593	0	21.23730936	29.26829268	29.10447761	16.12908602	0	0	0	22.92329568	63.23544118	75.69051105	26.69759251	38.96453951	0	0	41.95365517	36.53859375	29.78247458	46.0202699	51.95182583	95.785	94.697	66.47257364	95.98037688	96.684	83.333	91.23851964	97.6	96.38	88.889	75.529	98.1981982	99.745	100	100	100	99.516	99.73	99.452	29.04553942	76.506	24.69723971	41.08990985	98.14	0	30.49377578	30.34182051	31.0073385	0	14.3358042	25.89939568	0	0	21.75935185	0	0	31.40542149	30.25490446	39.71591489	0	0	15.28237874	39.70544118	0	29.81915964	27.00394937	0	0	0	0	0	19.33062825	0	0	0	0	0	0	52.26142714	30.57140286	0	0	22.29129412	0	0	28.6145	37.12551497	0	0	44.14109375	33.95333953	0	45.36049485	39.51195259	0	0	0	50.64964156	0	0	13.79312644	0	0	7.786772541	0	0	0	0	11.24365417	0	0	0	24.42774046	0	0	Pomona	2
evk8	100	33.60637158	36.7843733	37.41945806	0	0	22.65091946	0	30.67130671	29.10474627	35.75567442	0	20.99641281	0	24.51386381	31.20841611	97.62693559	98.227	0	0	31.68982394	33.65044762	0	0	32.83027925	0	28.73985882	0	39.233	34.23289713	0	0	21.46911864	0	0	17.24725705	0	19.77433898	0	18.22759866	0	29.10447761	0	43.28352239	0	29.37193548	32.22613953	0	35.91116575	0	39.23679564	0	20.748	0	0	0	0	0	30.26812261	29.16695455	0	20.60321608	33.9290051	0	28.39864048	27.60028	17.87315385	36.01547893	0	17.11725526	0	19.54003448	0	32.04383978	0	13.24328649	0	28.63113693	0	0	0	0	97.23	94.61880269	91.45320513	97.933	97.77	93.531	93.525	87.826	92.30736264	38.88924074	0	0	88.43	90.127	94.681	95.595	62.45740444	86.04660465	86.765	91.944	92.771	86.076	39.27943208	0	44.928	0	82.698	34.57230483	99.708	100	100	100	95.23809524	100	22.61306533	25.14312857	0	0	23.52920433	10.18055172	0	73.494	38.62229042	0	0	43.74971875	34.41816744	0	0	13.07457615	0	13.13426866	0	9.090818182	0	0	22.12655172	0	0	0	0	0	0	0	11.75459114	0	12.02616145	0	28.24403053	0	0	Sejroe	3
