Strain,WP_000007540.1,WP_000045938.1,WP_000050434.1,WP_000132018.1,WP_000231290.1,WP_000275679.1,WP_000284355.1,WP_000406134.1,WP_000432947.1,WP_000547460.1,WP_000549981.1,WP_000579813.1,WP_000600954.1,WP_000601375.1,WP_000661931.1,WP_000675255.1,WP_000715958.1,WP_000799637.1,WP_000823146.1,WP_000834719.1,WP_000848236.1,WP_000947841.1,WP_001052314.1,WP_001084686.1,WP_001206408.1,WP_002115390.1,WP_002115474.1,WP_061294270.1,target
MM0330CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0332CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,51.613077956989244,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0336CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0340CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0342CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0344CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0350CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0351CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0354CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0361CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0366CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0370CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MM0372CK,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
MMD3,85.01751800232289,85.07967566137567,84.77140681576145,58.47950438596491,11.279420875420875,67.38790705128206,0.0,0.0,95.07666666666667,77.4733105022831,83.9490662878788,54.17979682539683,83.64746289308175,85.38366666666667,89.062,92.36933333333333,93.38431043256998,57.98148356807513,91.47266666666667,63.19520936639119,91.50060159362549,85.96033333333332,99.82,80.35933333333332,45.491683060109295,54.34503112840466,90.0116074332172,37.76114825870646,0
MU_Rr_LW001,79.09395470383275,0.0,83.38658146964856,85.08800877192982,8.080924242424242,38.46184615384616,88.123,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,19.467356557377048,31.906206225680933,54.00682926829268,80.14944776119404,0
Muis5,79.09395470383275,0.0,83.38658146964856,85.08800877192982,8.080924242424242,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,19.467356557377048,31.906206225680933,54.00682926829268,80.14944776119404,0
NIID11,94.077,99.36502698412698,99.681,97.807,25.757252525252525,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
NIID13,94.077,99.36502698412698,99.681,97.807,25.757252525252525,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
NIID16,94.077,99.36502698412698,99.681,97.807,25.757252525252525,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
NIID17,94.077,99.36502698412698,99.681,97.807,25.757252525252525,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
NIID21,94.077,99.36502698412698,99.681,97.807,25.757252525252525,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
NIID7,94.077,99.36502698412698,99.681,97.807,25.757252525252525,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
Naam,94.425,99.36502698412698,99.361,96.93,98.99,72.83649038461539,0.0,0.0,100.0,94.064,98.864,96.5079365079365,98.868,99.685,99.375,100.0,98.473,99.296,96.641,99.669,98.805,95.607,99.82,99.327,99.59,96.887,98.60622299651567,99.104,0
Noumea25,43.55428571428571,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,60.919386973180075,76.882,0.0,0.0,57.38613636363636,17.77782857142857,32.83047169811321,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39021885521886,18.852418032786883,31.906206225680933,54.00682926829268,56.11949701492537,0
OM130,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.882,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.39043771043771,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
OS80,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,68.26943750000001,0.0,0.0,95.385,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,94.65645801526716,36.62005633802817,88.63058139534883,44.62832727272727,36.25470119521912,36.43449612403101,0.0,72.72766329966329,18.852418032786883,31.906206225680933,89.54689895470383,80.00022537313433,0
P2431,94.077,99.36502698412698,99.681,97.807,19.696828282828285,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
P2655,100.0,99.841,100.0,99.561,100.0,100.0,100.0,100.0,100.0,99.543,100.0,96.5079365079365,100.0,99.685,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.149231343283574,1
PIKA,94.077,99.36502698412698,99.681,97.807,25.757252525252525,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,90.00030000000001,0
Piyasena,79.09395470383275,0.0,83.38658146964856,85.08800877192982,8.080924242424242,68.26943750000001,0.0,0.0,95.385,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,94.65645801526716,36.62005633802817,88.63058139534883,44.62832727272727,36.25470119521912,36.43449612403101,0.0,72.72766329966329,19.467356557377048,31.906206225680933,89.54689895470383,42.08948507462687,0
R066,94.077,99.36502698412698,99.681,97.807,13.636404040404042,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
R103,94.077,99.36502698412698,99.681,97.807,19.696828282828285,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
R168,94.425,99.36502698412698,99.681,97.368,98.99,53.36561538461538,99.234,0.0,100.0,93.607,98.722,32.380876190476194,98.868,99.685,99.375,100.0,100.0,35.91537323943662,96.641,43.63619834710743,99.203,95.607,0.0,98.99,20.491868852459017,97.276,98.60622299651567,99.104,0
R287,94.077,99.36502698412698,99.681,97.807,19.696828282828285,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
RGA,56.53326306620209,80.00019920634921,91.53379073482428,56.35965131578948,13.888876262626265,72.83649038461539,0.0,0.0,100.0,78.08229680365297,98.722,65.07919206349206,65.84878679245284,61.82993454258676,90.156,90.8135,100.0,65.49291197183099,96.124,60.826126446280995,97.80850000000001,61.3695,99.82,85.85883164983164,59.73350819672131,87.35396692607003,59.14625435540069,89.40323880597015,0
RM1,91.2896724738676,89.84095714285715,91.05415974440895,92.982,8.585772727272726,89.42307692307692,0.0,0.0,96.615,70.77668036529681,84.233,94.92038095238095,90.189,92.42900000000002,87.5,96.084,94.65645801526716,97.887,95.866,94.711,98.008,93.282,98.743,85.85890572390574,100.0,82.10101167315175,90.94102439024391,76.41820298507463,0
Rr5,79.44281533101045,78.095,77.95515335463259,39.03519736842105,8.080924242424242,64.42277884615385,0.0,0.0,92.615,72.60304109589042,76.42039772727273,33.015726984126985,75.84869433962264,78.233,84.375,88.554,90.07646564885498,37.32422535211268,88.889,44.958314049586775,90.83665338645419,75.45260981912145,0.0,71.044,18.442610655737703,33.074046692607006,85.36551916376307,7.014908955223881,0
S1006,94.077,99.36502698412698,99.681,97.807,19.696828282828285,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
S606,94.077,99.36502698412698,99.681,97.807,19.696828282828285,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
S72,94.077,99.36502698412698,99.681,97.807,19.696828282828285,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
SK1,94.077,99.36502698412698,99.681,97.807,19.696828282828285,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
Salinem,94.425,99.524,99.681,97.368,98.99,53.36561538461538,99.234,0.0,78.76891076923077,94.064,98.864,32.380876190476194,53.58517358490566,99.685,99.375,100.0,100.0,35.91537323943662,96.382,43.63619834710743,99.203,95.866,0.0,65.99295622895623,20.491868852459017,96.887,98.60622299651567,78.95548656716417,0
Sh9,79.09395470383275,0.0,83.38658146964856,85.08800877192982,8.080924242424242,38.46184615384616,88.506,76.613,95.385,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,94.65645801526716,36.62005633802817,88.63058139534883,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.72766329966329,19.467356557377048,31.906206225680933,89.54689895470383,80.14944776119404,0
Sri_Lanka_30,94.425,99.36502698412698,99.681,97.368,98.99,53.36561538461538,99.234,0.0,100.0,93.607,98.722,32.380876190476194,98.868,99.685,99.375,100.0,100.0,35.91537323943662,96.641,43.63619834710743,99.203,95.607,0.0,98.99,20.491868852459017,97.276,98.60622299651567,99.104,0
Sri_Lanka_39,94.425,99.36502698412698,99.681,97.368,98.99,53.36561538461538,99.234,0.0,100.0,93.607,98.722,32.380876190476194,98.868,99.685,99.375,100.0,100.0,35.91537323943662,96.641,43.63619834710743,99.203,95.607,0.0,98.99,20.491868852459017,97.276,98.60622299651567,99.104,0
Sri_Lanka_46,94.425,99.36502698412698,99.681,97.368,98.99,53.36561538461538,99.234,0.0,100.0,93.607,98.722,32.380876190476194,98.868,99.685,99.375,100.0,100.0,35.91537323943662,96.641,43.63619834710743,99.203,95.607,0.0,98.99,20.491868852459017,97.276,98.60622299651567,99.104,0
TE_0159,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,76.613,95.385,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,94.65645801526716,36.62005633802817,88.63058139534883,63.3054347107438,36.25470119521912,36.43449612403101,0.0,72.72766329966329,18.852418032786883,31.906206225680933,89.54689895470383,80.14944776119404,0
U160,80.8360975609756,77.937,76.99637699680511,45.175526315789476,8.080924242424242,64.66361538461538,0.0,0.0,92.615,73.05916894977169,76.27819602272727,33.3336,32.83027924528302,77.287,84.375,88.554,88.54914503816794,36.62005633802817,88.889,45.12426115702479,93.22709163346613,80.362,0.0,71.044,18.852418032786883,33.074046692607006,86.06308013937283,7.164134328358209,0
UI_09931,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,68.26943750000001,0.0,0.0,63.69236923076924,0.0,79.545,17.77782857142857,32.83047169811321,79.495,21.875171875,66.56586144578313,94.65645801526716,36.62005633802817,88.63058139534883,44.62832727272727,36.25470119521912,36.43449612403101,0.0,72.72766329966329,18.852418032786883,31.906206225680933,89.54689895470383,80.00022537313433,0
UP-OM,94.425,97.46,99.042,97.368,98.99,53.36561538461538,99.234,0.0,100.0,93.607,98.72203125,32.380876190476194,98.868,99.685,99.375,99.699,100.0,35.915211267605635,96.382,43.63619834710743,98.805,95.866,0.0,98.316,20.491868852459017,96.887,98.606,98.955,0
UP_MMC_NIID_HP,94.425,97.46,99.042,97.368,98.99,53.36561538461538,99.234,0.0,100.0,93.607,98.72203125,32.380876190476194,98.868,99.685,99.375,99.699,100.0,35.915211267605635,96.382,43.63619834710743,98.805,95.866,0.0,98.316,20.491868852459017,96.887,98.606,98.955,0
UP_MMC_NIID_LP,94.425,97.46,99.042,97.368,98.99,53.36561538461538,99.234,0.0,100.0,93.607,98.72203125,32.380876190476194,98.868,99.685,99.375,99.699,100.0,35.915211267605635,96.382,43.63619834710743,98.805,95.866,0.0,98.316,20.491868852459017,96.887,98.606,98.955,0
Verdun_LP,94.077,99.36502698412698,99.681,97.807,25.757252525252525,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
W26,94.077,99.36502698412698,99.681,97.807,19.696828282828285,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
Wijnberg,94.077,99.36502698412698,99.681,97.807,19.696828282828285,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
X240,94.077,99.36502698412698,99.681,97.807,19.696828282828285,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.99,99.59,96.887,98.60622299651567,98.955,0
ZUN179,80.139,78.095,77.31661022364217,39.03519078947368,8.080924242424242,50.96201201923078,87.356,0.0,92.615,73.51630593607307,76.42039772727273,33.015726984126985,75.84869433962264,78.233,84.375,88.554,90.07646564885498,36.62005633802817,53.747,45.28925454545455,87.64940239043824,34.625302325581394,0.0,71.044,18.442524590163934,33.074046692607006,85.71429965156794,69.25400298507464,0
cuba_09,100.0,99.841,100.0,99.561,100.0,100.0,100.0,100.0,100.0,99.543,100.0,96.5079365079365,100.0,99.685,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.851,1
cuba_10,100.0,99.841,100.0,99.561,100.0,100.0,100.0,100.0,100.0,99.543,100.0,96.5079365079365,100.0,99.685,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.851,1
cuba_11,100.0,99.841,100.0,99.561,100.0,100.0,100.0,100.0,100.0,99.543,100.0,96.5079365079365,100.0,99.685,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,34.34343434343434,100.0,100.0,100.0,99.851,1
cuba_15,79.09395470383275,0.0,83.38658146964856,85.08800877192982,0.0,38.46184615384616,88.506,61.290274193548385,0.0,0.0,79.545,33.65044761904762,33.20712452830188,79.495,21.875171875,66.56586144578313,93.89329007633587,36.62005633802817,88.88923772609819,63.3054347107438,36.25470119521912,36.43449612403101,0.0,0.0,18.852418032786883,31.906206225680933,54.00682926829268,80.14944776119404,0
cuba_16,100.0,99.841,100.0,99.561,100.0,100.0,100.0,100.0,100.0,99.543,100.0,96.5079365079365,65.28319245283018,99.685,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.851,1
leptoCuba22,94.077,99.20627936507937,99.681,97.807,25.757252525252525,72.83649038461539,0.0,0.0,100.0,86.30159360730593,98.722,96.5079365079365,99.245,99.685,99.062,100.0,100.0,99.296,96.124,99.669,99.203,95.607,99.82,98.653,99.59,96.887,98.60622299651567,98.955,0
wtmanilae,94.425,97.46,99.042,97.368,98.99,53.36561538461538,99.234,0.0,100.0,93.607,98.72203125,32.380876190476194,98.868,99.685,99.375,99.699,100.0,35.915211267605635,96.382,43.63619834710743,98.805,95.866,0.0,97.98,20.491868852459017,96.887,98.606,98.806,0
