Strain,WP_002721297.1,WP_002721301.1,WP_002725873.1,WP_002727913.1,WP_002727921.1,WP_002727923.1,WP_002727925.1,WP_002727927.1,WP_002733534.1,WP_002733546.1,WP_002733548.1,WP_002733553.1,WP_002733572.1,WP_002733582.1,WP_002733599.1,WP_002733600.1,WP_002733603.1,WP_002733611.1,WP_002733618.1,WP_002733619.1,WP_002733627.1,WP_002733636.1,WP_002733638.1,WP_002733646.1,WP_002733661.1,WP_002733711.1,WP_002733722.1,WP_002733757.1,WP_002738232.1,WP_002738295.1,WP_002740024.1,WP_002740041.1,WP_002740063.1,WP_002740235.1,WP_002740242.1,WP_002740249.1,WP_002740294.1,WP_002740298.1,WP_002740692.1,WP_002740695.1,WP_002740721.1,WP_002740722.1,WP_002740724.1,WP_002740726.1,WP_002740729.1,WP_002740804.1,WP_002740808.1,WP_002740826.1,WP_002740848.1,WP_002740861.1,WP_002740862.1,WP_002740875.1,WP_002740902.1,WP_002740917.1,WP_002740926.1,WP_002740938.1,WP_002740998.1,WP_002741071.1,WP_002742128.1,WP_002744551.1,WP_016749081.1,WP_016749097.1,WP_026054882.1,WP_032853071.1,WP_050547976.1,WP_078313319.1,WP_139363593.1,WP_228029599.1,WP_230456805.1,WP_230456811.1,target
200801910,99.747,100.0,100.0,99.43375094339623,100.0,100.0,79.012375,99.645,100.0,100.0,87.62895051546391,83.90959574468084,100.0,94.03304526748971,92.38845144356955,100.0,100.0,82.38622159090909,100.0,100.0,99.625,81.59130047505937,100.0,100.0,88.59060402684565,75.84541062801932,65.3915177935943,96.28085950413222,100.0,100.0,96.27507163323781,100.0,100.0,81.7204623655914,95.53253350515465,66.06498194945848,100.0,88.86396213808463,88.1625,90.97018328840971,99.697,75.43614825581395,100.0,99.86699999999999,99.35660386029411,99.757,100.0,100.0,100.0,100.0,99.77250000000001,100.0,100.0,100.0,77.06552706552706,100.0,75.28301886792453,75.32467532467533,100.0,100.0,84.34492971246007,76.84563758389262,99.726,100.0,100.0,78.87700534759358,78.06672676579926,95.48736462093862,95.76624193548386,99.742,1
200804418,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,47.87198138297872,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,87.255,17.473064516129035,39.00298969072165,61.733,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.04501136363636,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
200901489,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.397,98.48,79.17950788643533,23.505364948453607,92.287,90.21701086956521,33.333419753086424,36.744944881889765,36.078,0.0,88.068,88.449,81.4566225165563,93.258,95.487,29.696648484848488,95.676,82.215,82.367,0.0,86.226,88.06,87.93736964980545,89.6850429799427,55.872,86.601,17.473064516129035,39.51880927835052,45.12653429602888,86.226,89.53240757238308,81.97852296819788,0.0,95.455,80.233,41.77872483221477,92.43,91.728,37.71328467153285,37.9912751091703,95.628,92.04501136363636,95.368,32.72690909090909,82.55783720930232,94.444,95.023,88.604,87.58214705882354,94.717,86.49372987012987,65.83660498220641,92.926,90.096,0.0,85.479,93.548,72.88122033898306,0.0,37.54642750929368,77.97807942238268,0.0,86.856,0
201100516,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,45.345511968085106,89.94549456521739,33.538989711934164,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.8059552238806,87.93736964980545,89.6850429799427,55.872,87.255,17.33882795698925,39.00298969072165,50.54165342960289,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.61350568181818,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
201203348,93.165,96.011,72.64116981132076,23.77401886792453,95.918,31.468216783216782,85.802,20.212450354609928,97.568,79.17950788643533,23.298940206185566,90.957,89.94549456521739,33.33333333333333,37.00826771653543,35.686,0.0,41.47772727272727,85.80873927392739,80.79437086092715,92.884,95.012,29.696648484848488,95.676,81.544,81.159,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.16,86.275,17.741612903225807,39.34719587628866,84.477,36.087685950413224,89.087,82.68578798586572,77.08922911051214,95.455,80.814,64.26138926174497,92.297,91.912,37.95582481751825,37.55436681222707,95.628,92.80329545454546,95.368,32.72690909090909,0.0,94.444,95.475,88.604,0.0,94.717,85.45488831168832,65.48073665480428,27.97414147909968,29.39311821086262,0.0,85.479,93.871,0.0,0.0,44.238014869888474,6.859212996389892,0.0,87.629,0
201300035,92.911,96.011,72.64116981132076,29.05675471698113,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,47.87198138297872,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,87.255,17.473064516129035,39.00298969072165,61.733,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.04501136363636,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
201401324,92.152,94.947,72.64116981132076,33.9625358490566,94.898,76.22358041958041,85.185,83.333,98.176,79.49548895899052,22.886713402061858,92.021,90.21701086956521,32.92181069958848,36.74505511811023,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.509,94.537,29.090690909090906,95.676,81.544,81.88382608695652,0.0,86.226,39.55253731343283,87.93736964980545,89.39814326647564,54.448,86.601,17.473064516129035,39.518848797250854,40.794205776173285,85.95,89.087,14.487462897526504,77.358,94.545,52.90653488372093,63.757979865771816,92.165,91.728,37.46921167883212,37.55412663755458,95.628,92.04501136363636,95.368,0.0,0.0,0.0,94.57,88.319,0.0,94.717,86.23377142857143,64.769,28.617118971061092,29.39311821086262,0.0,84.384,91.29,72.88122033898306,0.0,47.2120594795539,44.40424548736462,0.0,13.401958762886599,0
201401326,92.152,94.947,72.64116981132076,33.9625358490566,94.898,76.22358041958041,85.185,83.333,98.176,79.49548895899052,22.886713402061858,92.021,90.21701086956521,32.92181069958848,36.74505511811023,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.509,94.537,29.090690909090906,95.676,81.544,81.88382608695652,0.0,86.226,39.55253731343283,87.93736964980545,89.39814326647564,54.448,86.601,17.473064516129035,39.518848797250854,40.794205776173285,85.95,89.087,14.487462897526504,77.358,94.545,52.90653488372093,63.757979865771816,92.165,91.728,37.46921167883212,37.55412663755458,95.628,92.04501136363636,95.368,0.0,0.0,0.0,94.57,88.319,0.0,94.717,86.23377142857143,64.769,28.617118971061092,29.39311821086262,0.0,84.384,91.29,72.88122033898306,0.0,47.2120594795539,44.40424548736462,0.0,13.401958762886599,0
201401327,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,82.1256038647343,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,99.731,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,56.50534572490707,99.63898916967509,99.597,99.742,1
201401328,92.152,94.947,72.64116981132076,33.9625358490566,94.898,76.22358041958041,85.185,83.333,98.176,79.49548895899052,22.886713402061858,92.021,90.21701086956521,32.92181069958848,36.74505511811023,36.078,0.0,41.47772727272727,88.119,81.4566225165563,92.509,94.537,29.090690909090906,95.676,81.544,81.88382608695652,0.0,86.226,39.55253731343283,87.93736964980545,89.39814326647564,54.448,86.601,17.473064516129035,39.518848797250854,40.794205776173285,85.95,89.087,14.487462897526504,77.358,94.545,52.90653488372093,63.757979865771816,92.165,91.728,37.46921167883212,37.55412663755458,95.628,92.04501136363636,95.368,0.0,0.0,0.0,94.57,88.319,0.0,94.717,86.23377142857143,64.769,28.617118971061092,29.39311821086262,0.0,84.384,91.29,72.88122033898306,0.0,47.2120594795539,44.40424548736462,0.0,13.401958762886599,0
201501067,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.397,98.48,79.17950788643533,23.505364948453607,92.287,90.21701086956521,33.333419753086424,36.744944881889765,36.078,0.0,88.068,88.449,81.4566225165563,93.258,95.487,29.696648484848488,95.676,82.215,82.367,0.0,86.226,88.06,87.93736964980545,89.6850429799427,55.872,86.601,17.473064516129035,39.51880927835052,45.12653429602888,86.226,89.53240757238308,81.97852296819788,0.0,95.455,80.233,41.77872483221477,92.43,91.728,37.71328467153285,37.9912751091703,95.628,92.04501136363636,95.368,32.72690909090909,82.55783720930232,94.444,95.023,88.604,87.58214705882354,94.717,86.49372987012987,65.83660498220641,92.926,90.096,0.0,85.479,93.548,72.88122033898306,0.0,37.54642750929368,77.97807942238268,0.0,86.856,0
201502613,93.165,96.011,72.64116981132076,33.20712452830188,95.918,87.41286713286713,85.802,84.043,97.568,79.17950788643533,23.298940206185566,91.489,89.94549456521739,33.33333333333333,37.00826771653543,35.686,0.0,41.47772727272727,88.119,80.79437086092715,92.884,95.012,29.696648484848488,95.676,81.544,81.15947826086956,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.16,86.275,17.741612903225807,39.34719587628866,84.477,85.95,89.087,82.68578798586572,77.08922911051214,95.455,80.814,64.26138926174497,92.297,91.912,37.95582481751825,37.55436681222707,95.628,92.80329545454546,95.368,32.72690909090909,0.0,94.444,95.475,88.604,0.0,94.717,85.45488831168832,65.48073665480428,27.65291961414791,29.39311821086262,0.0,85.479,93.871,72.88122033898306,0.0,47.58384014869888,78.33924909747293,0.0,87.629,0
201600667,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.397,98.48,79.17950788643533,23.505364948453607,92.287,90.21701086956521,33.333419753086424,36.744944881889765,36.078,0.0,88.068,88.449,81.4566225165563,93.258,95.487,29.696648484848488,95.676,82.215,82.367,0.0,86.226,88.06,87.93736964980545,89.6850429799427,55.872,86.601,17.473064516129035,39.51880927835052,45.12653429602888,86.226,89.53240757238308,81.97852296819788,0.0,95.455,80.233,41.77872483221477,92.43,91.728,37.71328467153285,37.9912751091703,95.628,92.04501136363636,95.368,32.72690909090909,82.55783720930232,94.444,95.023,88.604,87.58214705882354,94.717,86.49372987012987,65.83660498220641,92.926,90.096,0.0,85.479,93.548,72.88122033898306,0.0,37.54642750929368,77.97807942238268,0.0,86.856,0
201601010,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.397,98.48,79.17950788643533,23.505364948453607,92.287,90.21701086956521,33.333419753086424,36.744944881889765,36.078,0.0,88.068,88.449,81.4566225165563,93.258,95.487,29.696648484848488,95.676,82.215,82.367,0.0,86.226,88.06,87.93736964980545,89.6850429799427,55.872,86.601,17.473064516129035,39.51880927835052,45.12653429602888,86.226,89.53240757238308,81.97852296819788,0.0,95.455,80.233,41.77872483221477,92.43,91.728,37.71328467153285,37.9912751091703,95.628,92.04501136363636,95.368,32.72690909090909,82.55783720930232,94.444,95.023,88.604,87.58214705882354,94.717,86.49372987012987,65.83660498220641,92.926,90.096,0.0,85.479,93.548,72.88122033898306,0.0,37.54642750929368,77.97807942238268,0.0,86.856,0
201601174,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,47.87198138297872,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,87.255,17.473064516129035,39.00298969072165,61.733,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.04501136363636,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,71.86466440677965,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
201700037,98.734,98.404,70.7543962264151,34.339381132075474,95.918,87.4121118881119,93.519,87.234,97.568,77.603,0.0,47.606276595744674,95.924,34.156831275720165,35.6958845144357,36.078,0.0,41.4770340909091,91.749,85.43028476821192,97.378,98.575,29.696648484848488,96.757,80.537,80.1936811594203,0.0,86.77728374655646,38.80632835820896,87.54882879377433,91.40355300859598,55.51555160142349,89.216,17.47290322580645,39.862515463917525,85.199,85.675,91.091,0.0,72.50700808625338,98.182,79.36048255813954,64.09424161073825,92.43,39.15442279411765,38.92905109489051,38.86509170305677,32.786928961748636,98.485,34.05972752043597,0.0,0.0,0.0,100.0,88.604,0.0,65.28271698113208,84.93497142857143,68.32729537366548,27.97425080385852,28.43484984025559,0.0,87.123,94.194,70.5085966101695,0.0,15.985167286245352,76.53431046931408,0.0,14.432742268041238,0
201700941,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.397,98.48,79.17950788643533,23.505364948453607,91.489,90.21701086956521,33.333419753086424,36.744944881889765,36.078,0.0,88.068,88.449,81.4566225165563,93.258,95.487,29.696648484848488,95.676,82.215,82.367,0.0,86.226,88.06,87.93736964980545,89.6850429799427,55.872,86.601,17.473064516129035,39.51880927835052,45.12653429602888,86.226,89.53240757238308,81.97852296819788,0.0,95.455,80.233,41.77872483221477,92.43,91.728,37.71328467153285,37.9912751091703,95.628,92.04501136363636,95.368,32.72690909090909,82.55783720930232,94.444,95.023,88.604,87.58214705882354,94.717,86.49372987012987,65.83660498220641,92.926,90.096,0.0,85.479,93.548,72.88122033898306,0.0,37.54642750929368,77.97807942238268,0.0,86.856,0
201700955,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.397,98.48,79.17950788643533,23.505364948453607,92.287,90.21701086956521,33.333419753086424,36.744944881889765,36.078,0.0,88.068,88.449,81.4566225165563,93.258,95.487,29.696648484848488,95.676,82.215,82.367,0.0,86.226,88.06,87.93736964980545,89.6850429799427,55.872,86.601,17.473064516129035,39.51880927835052,45.12653429602888,86.226,89.53240757238308,81.97852296819788,0.0,95.455,80.233,41.77872483221477,92.43,91.728,37.71328467153285,37.9912751091703,95.628,92.04501136363636,95.368,32.72690909090909,82.55783720930232,94.444,95.023,88.604,87.58214705882354,94.717,86.49372987012987,65.83660498220641,92.926,90.096,0.0,85.479,93.548,72.88122033898306,0.0,37.54642750929368,77.97807942238268,0.0,86.856,0
201800564,0.0,14.62751329787234,72.64116981132076,21.131909433962264,19.387931972789115,27.272979020979022,0.0,0.0,98.48,79.17950788643533,23.505364948453607,19.414765957446807,17.39130434782609,33.333419753086424,36.744944881889765,36.078,0.0,88.068,0.0,81.4566225165563,93.258,18.052161520190023,29.696648484848488,95.676,82.215,0.0,0.0,86.226,88.06,87.93736964980545,29.799641833810888,55.872,12.091529411764705,17.473064516129035,39.51880927835052,45.12653429602888,36.914435261707986,0.0,81.97852296819788,0.0,95.455,80.233,41.77872483221477,92.43,91.728,37.71328467153285,37.9912751091703,95.628,92.04501136363636,95.368,32.72690909090909,82.55783720930232,94.444,95.023,88.604,87.58214705882354,94.717,86.49372987012987,30.605291814946618,92.926,90.096,0.0,85.479,93.548,0.0,0.0,26.76591078066915,8.303212996389892,0.0,86.856,0
201800574,92.911,96.011,72.64116981132076,33.58483018867924,95.918,86.01356643356642,85.802,84.397,98.48,79.17950788643533,23.505364948453607,92.287,90.21701086956521,33.333419753086424,36.744944881889765,36.078,0.0,88.068,88.449,81.4566225165563,93.258,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,88.06,87.93736964980545,89.6850429799427,55.872,86.601,17.473064516129035,39.51880927835052,45.12653429602888,86.226,89.53240757238308,81.97852296819788,0.0,95.455,80.233,41.77872483221477,92.43,91.728,37.71328467153285,37.9912751091703,95.628,92.04501136363636,95.368,32.72690909090909,82.55783720930232,94.444,95.023,88.604,87.58214705882354,94.717,86.49372987012987,65.83660498220641,92.926,90.096,0.0,85.479,93.548,72.88122033898306,0.0,26.76591078066915,77.97807942238268,0.0,86.856,0
201800707,92.911,96.011,72.64116981132076,33.20712452830188,95.918,86.01356643356642,85.802,84.043,97.872,79.17950788643533,23.505364948453607,47.87198138297872,89.94549456521739,33.333419753086424,36.744944881889765,36.078,0.0,41.47772727272727,88.449,81.4566225165563,92.884,95.487,29.696648484848488,95.676,82.215,82.126,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.872,87.255,17.473064516129035,39.00298969072165,61.733,86.501,89.30940534521159,14.487462897526504,0.0,95.455,81.105,63.926110738255026,92.43,91.912,39.41629197080292,37.9912751091703,95.628,92.04501136363636,95.368,0.0,0.0,0.0,95.475,88.604,0.0,94.34,87.01265454545454,65.48073665480428,28.295363344051445,29.71286900958466,0.0,85.479,92.258,72.20318644067797,0.0,28.624687732342004,77.97807942238268,0.0,13.401958762886599,0
201800891,99.747,100.0,100.0,100.0,100.0,100.0,100.0,99.645,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.27507163323781,100.0,100.0,100.0,100.0,100.0,100.0,99.777,99.647,100.0,99.697,100.0,100.0,100.0,100.0,99.757,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.726,100.0,100.0,100.0,57.992453531598514,100.0,99.597,99.742,1
201801160,93.165,96.011,72.64116981132076,33.20712452830188,95.918,87.41286713286713,85.802,84.043,97.568,79.17950788643533,23.298940206185566,91.489,89.94549456521739,33.33333333333333,37.00826771653543,35.686,0.0,41.47772727272727,88.119,80.79437086092715,92.884,95.012,29.696648484848488,95.676,81.544,81.15947826086956,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.16,86.275,17.741612903225807,39.34719587628866,84.477,85.95,89.087,82.68578798586572,77.08922911051214,95.455,80.814,64.26138926174497,92.297,91.912,37.95582481751825,37.55436681222707,95.628,92.80329545454546,95.368,32.72690909090909,0.0,94.444,95.475,88.604,0.0,94.717,85.45488831168832,65.48073665480428,27.97414147909968,29.39311821086262,0.0,85.479,93.871,72.88122033898306,0.0,44.23783271375465,78.33924909747293,0.0,87.629,0
201801161,93.165,96.011,72.64116981132076,33.20712452830188,95.918,87.41286713286713,85.802,84.043,97.568,79.17950788643533,23.298940206185566,91.489,89.94549456521739,33.33333333333333,37.00826771653543,35.686,0.0,41.47772727272727,88.119,80.79437086092715,92.884,95.012,29.696648484848488,95.676,81.544,81.15947826086956,0.0,86.226,38.80632835820896,87.93736964980545,89.6850429799427,55.16,86.275,17.741612903225807,39.34719587628866,84.477,85.95,89.087,82.68578798586572,77.08922911051214,95.455,80.814,64.26138926174497,92.297,91.912,37.95582481751825,37.55436681222707,95.628,92.80329545454546,95.368,32.72690909090909,0.0,94.444,95.475,88.604,0.0,94.717,85.45488831168832,65.48073665480428,27.97414147909968,29.39311821086262,0.0,85.479,93.871,72.88122033898306,0.0,43.866386617100375,78.33924909747293,0.0,87.629,0
